5668688866 35097 0 14
5668688879 14745 0 5
5668688892 0 0 0
5668688905 0 0 0
5668688918 0 0 0
5668688931 0 0 0
5668688944 0 0 0
5668688957 0 0 0
5668688970 0 0 0
5668688983 0 0 0
5668688996 0 0 0
5668689009 0 0 0
5668689022 0 0 0
5668689035 0 0 0
5668689048 0 0 0
5668689061 0 0 0
5668689074 0 0 0
5668689087 0 0 0
5668689100 0 0 0
5668689113 2018 0 1
5668689126 12723 0 5
5668689139 24809 0 8
5668689152 0 0 0
5668689165 0 0 0
5668689178 0 0 0
5668689191 0 0 0
5668689204 0 0 0
5668689217 0 0 0
5668689230 0 0 0
5668689243 0 0 0
5668689256 0 0 0
5668689269 0 0 0
5668689282 0 0 0
5668689295 0 0 0
5668689308 0 0 0
5668689321 0 0 0
5668689334 0 0 0
5668689347 0 0 0
5668689360 1944 0 1
5668689373 0 0 0
5668689386 2901 0 2
5668689399 27978 0 10
5668689412 0 0 0
5668689425 0 0 0
5668689438 0 0 0
5668689451 0 0 0
5668689464 0 0 0
5668689477 0 0 0
5668689490 0 0 0
5668689503 0 0 0
5668689516 0 0 0
5668689529 0 0 0
5668689542 0 0 0
5668689555 0 0 0
5668689568 0 0 0
5668689581 0 0 0
5668689594 0 0 0
5668689607 0 0 0
5668689620 1942 0 1
5668689633 0 0 0
5668689646 0 0 0
5668689659 25489 0 10
5668689672 0 0 0
5668689685 0 0 0
5668689698 0 0 0
5668689711 0 0 0
5668689724 0 0 0
5668689737 0 0 0
5668689750 0 0 0
5668689763 0 0 0
5668689776 0 0 0
5668689789 0 0 0
5668689802 0 0 0
5668689815 0 0 0
5668689828 0 0 0
5668689841 0 0 0
5668689854 0 0 0
5668689867 1951 0 1
5668689880 0 0 0
5668689893 0 0 0
5668689906 0 0 0
5668689919 21294 0 8
5668689932 0 0 0
5668689945 0 0 0
5668689958 0 0 0
5668689971 0 0 0
5668689984 0 0 0
5668689997 0 0 0
5668690010 0 0 0
5668690023 0 0 0
5668690036 0 0 0
5668690049 0 0 0
5668690062 0 0 0
5668690075 0 0 0
5668690088 0 0 0
5668690101 0 0 0
5668690114 1933 0 0
5668690127 0 0 0
5668690140 0 0 0
5668690153 0 0 0
5668690166 2810 0 2
5668690179 14764 0 5
5668690192 0 0 0
5668690205 0 0 0
5668690218 0 0 0
5668690231 0 0 0
5668690244 0 0 0
5668690257 0 0 0
5668690270 0 0 0
5668690283 0 0 0
5668690296 0 0 0
5668690309 0 0 0
5668690322 0 0 0
5668690335 0 0 0
5668690348 0 0 0
5668690361 1864 0 1
5668690374 0 0 0
5668690387 0 0 0
5668690400 0 0 0
5668690413 0 0 0
5668690426 5726 0 4
5668690439 8666 0 4
5668690452 0 0 0
5668690465 0 0 0
