5669462839 87352 2 51
5669462852 91777 0 37
5669462865 0 0 0
5669462878 0 0 0
5669462891 0 0 0
5669462904 0 0 0
5669462917 0 0 0
5669462930 0 0 0
5669462944 0 0 0
5669462957 0 0 0
5669462970 0 0 0
5669462983 0 0 0
5669462996 0 0 0
5669463009 0 0 0
5669463022 0 0 0
5669463035 0 0 0
5669463048 0 0 0
5669463061 0 0 0
5669463074 0 0 0
5669463087 0 0 0
5669463100 68232 0 33
5669463113 72843 0 29
5669463126 0 0 0
5669463139 0 0 0
5669463152 0 0 0
5669463165 0 0 0
5669463178 0 0 0
5669463191 0 0 0
5669463204 0 0 0
5669463217 0 0 0
5669463230 0 0 0
5669463243 0 0 0
5669463256 0 0 0
5669463269 0 0 0
5669463282 0 0 0
5669463295 0 0 0
5669463308 0 0 0
5669463321 0 0 0
5669463334 0 0 0
5669463347 6384 0 4
5669463360 80401 0 41
5669463373 28108 0 10
5669463386 0 0 0
5669463399 0 0 0
5669463412 0 0 0
5669463425 0 0 0
5669463438 0 0 0
5669463451 0 0 0
5669463464 0 0 0
5669463477 0 0 0
5669463490 0 0 0
5669463503 0 0 0
5669463516 0 0 0
5669463529 0 0 0
5669463542 0 0 0
5669463555 0 0 0
5669463569 0 0 0
5669463582 0 0 0
5669463595 0 0 0
5669463609 35266 0 14
5669463622 60779 0 24
5669463635 0 0 0
5669463648 0 0 0
5669463661 0 0 0
5669463674 0 0 0
5669463687 0 0 0
5669463700 0 0 0
5669463713 0 0 0
5669463726 0 0 0
5669463739 0 0 0
5669463752 0 0 0
5669463765 0 0 0
5669463779 0 0 0
5669463792 0 0 0
5669463805 0 0 0
5669463818 0 0 0
5669463831 0 0 0
5669463844 0 0 0
5669463857 19780 0 10
5669463870 56072 0 24
5669463883 2048 0 0
5669463896 0 0 0
5669463909 0 0 0
5669463922 0 0 0
5669463935 0 0 0
5669463948 0 0 0
5669463961 0 0 0
5669463974 0 0 0
5669463987 0 0 0
5669464000 0 0 0
5669464013 0 0 0
5669464026 0 0 0
5669464039 0 0 0
5669464052 0 0 0
5669464065 0 0 0
5669464078 0 0 0
5669464091 0 0 0
5669464104 3438 0 1
5669464117 33219 0 15
5669464130 28665 0 10
5669464143 0 0 0
5669464156 0 0 0
5669464169 0 0 0
5669464182 0 0 0
5669464195 0 0 0
5669464208 0 0 0
5669464221 0 0 0
5669464234 0 0 0
5669464247 0 0 0
5669464260 0 0 0
5669464273 0 0 0
5669464286 0 0 0
5669464299 0 0 0
5669464312 0 0 0
5669464325 0 0 0
5669464338 0 0 0
5669464351 0 0 0
5669464364 19156 0 9
5669464377 34177 0 16
5669464390 0 0 0
5669464403 0 0 0
5669464416 0 0 0
5669464429 0 0 0
5669464442 0 0 0
5669464455 0 0 0
5669464468 0 0 0
5669464481 0 0 0
5669464494 0 0 0
5669464507 0 0 0
5669464520 0 0 0
5669464533 0 0 0
5669464546 0 0 0
5669464559 0 0 0
5669464572 0 0 0
5669464585 0 0 0
5669464598 0 0 0
5669464611 10985 0 5
5669464624 26151 0 14
5669464637 6849 0 3
5669464650 0 0 0
5669464663 0 0 0
5669464676 0 0 0
5669464689 0 0 0
5669464702 0 0 0
5669464715 0 0 0
5669464728 0 0 0
5669464741 0 0 0
5669464754 0 0 0
5669464767 0 0 0
5669464780 0 0 0
5669464793 0 0 0
5669464806 0 0 0
5669464820 0 0 0
5669464833 0 0 0
5669464846 0 0 0
5669464859 3748 0 2
5669464872 20175 0 11
5669464885 11683 0 6
5669464898 0 0 0
5669464911 0 0 0
5669464924 0 0 0
5669464937 0 0 0
5669464950 0 0 0
5669464963 0 0 0
5669464976 0 0 0
5669464989 0 0 0
5669465002 0 0 0
5669465015 0 0 0
5669465028 0 0 0
5669465041 0 0 0
5669465054 0 0 0
5669465067 0 0 0
5669465080 0 0 0
5669465093 0 0 0
5669465106 1238 0 1
5669465119 12655 0 8
5669465132 16545 0 4
5669465145 0 0 0
5669465158 0 0 0
5669465171 0 0 0
5669465184 0 0 0
5669465198 0 0 0
5669465211 0 0 0
5669465224 0 0 0
5669465237 0 0 0
5669465250 0 0 0
5669465263 0 0 0
5669465276 0 0 0
5669465289 0 0 0
5669465302 0 0 0
5669465315 0 0 0
5669465328 0 0 0
5669465341 0 0 0
5669465354 0 0 0
5669465367 7512 0 3
5669465380 16276 0 10
5669465393 0 0 0
5669465406 0 0 0
5669465419 0 0 0
5669465432 0 0 0
5669465445 0 0 0
5669465458 0 0 0
5669465471 0 0 0
5669465484 0 0 0
5669465497 0 0 0
5669465510 0 0 0
5669465523 0 0 0
5669465536 0 0 0
5669465549 0 0 0
5669465562 0 0 0
5669465575 0 0 0
5669465589 0 0 0
5669465602 0 0 0
5669465615 4910 0 5
5669465628 11461 0 10
5669465641 2287 0 0
5669465654 0 0 0
5669465667 0 0 0
5669465680 0 0 0
5669465693 0 0 0
5669465706 0 0 0
5669465719 0 0 0
5669465732 0 0 0
5669465745 0 0 0
5669465758 0 0 0
5669465771 0 0 0
5669465784 0 0 0
5669465797 0 0 0
5669465810 0 0 0
5669465823 0 0 0
5669465836 0 0 0
5669465849 0 0 0
5669465862 1794 0 1
5669465875 9597 0 7
5669465888 5652 0 4
5669465901 0 0 0
5669465914 0 0 0
5669465927 0 0 0
5669465940 0 0 0
5669465953 0 0 0
5669465966 0 0 0
5669465979 0 0 0
5669465992 0 0 0
5669466005 0 0 0
5669466018 0 0 0
5669466031 0 0 0
5669466044 0 0 0
5669466057 0 0 0
5669466070 0 0 0
5669466083 0 0 0
5669466096 0 0 0
5669466109 721 0 0
5669466122 5647 0 5
5669466135 7331 0 4
5669466149 0 0 0
5669466162 0 0 0
5669466175 0 0 0
5669466188 0 0 0
5669466201 0 0 0
5669466214 0 0 0
5669466227 0 0 0
5669466241 0 0 0
5669466254 0 0 0
5669466267 0 0 0
5669466280 0 0 0
5669466293 0 0 0
5669466306 0 0 0
5669466319 0 0 0
5669466332 0 0 0
5669466345 0 0 0
5669466358 0 0 0
5669466371 4347 0 5
5669466384 7452 0 6
5669466397 0 0 0
5669466410 0 0 0
5669466423 0 0 0
5669466436 0 0 0
5669466449 0 0 0
5669466462 0 0 0
5669466475 0 0 0
5669466488 0 0 0
5669466501 0 0 0
5669466514 0 0 0
5669466527 0 0 0
5669466540 0 0 0
5669466553 0 0 0
5669466566 0 0 0
5669466579 0 0 0
5669466592 0 0 0
5669466605 0 0 0
5669466618 2405 0 1
5669466631 6734 0 7
5669466644 0 0 0
5669466657 0 0 0
5669466670 0 0 0
5669466683 0 0 0
5669466696 0 0 0
5669466709 0 0 0
5669466722 0 0 0
5669466735 0 0 0
5669466748 0 0 0
5669466761 0 0 0
5669466774 0 0 0
5669466787 0 0 0
5669466800 0 0 0
5669466813 0 0 0
5669466826 0 0 0
5669466839 0 0 0
5669466852 0 0 0
5669466865 796 0 1
5669466878 4378 0 7
5669466891 2388 0 4
5669466904 0 0 0
5669466917 0 0 0
5669466930 0 0 0
5669466943 0 0 0
5669466956 0 0 0
5669466969 0 0 0
5669466982 0 0 0
5669466995 0 0 0
5669467008 0 0 0
5669467021 0 0 0
5669467034 0 0 0
5669467047 0 0 0
5669467060 0 0 0
5669467074 0 0 0
5669467087 0 0 0
5669467101 0 0 0
5669467114 678 0 1
5669467127 3139 0 4
5669467140 2776 0 5
5669467153 0 0 0
5669467167 0 0 0
5669467180 0 0 0
5669467193 0 0 0
5669467206 0 0 0
5669467219 0 0 0
5669467232 0 0 0
5669467245 0 0 0
5669467258 0 0 0
5669467271 0 0 0
5669467284 0 0 0
5669467297 0 0 0
5669467310 0 0 0
5669467323 0 0 0
5669467336 0 0 0
5669467349 0 0 0
5669467362 249 0 1
5669467375 1992 0 3
5669467388 2490 0 6
5669467401 0 0 0
5669467414 0 0 0
5669467427 0 0 0
5669467440 0 0 0
5669467453 0 0 0
5669467466 0 0 0
5669467479 0 0 0
5669467492 0 0 0
5669467505 0 0 0
5669467518 0 0 0
5669467531 0 0 0
5669467544 0 0 0
5669467557 0 0 0
5669467570 0 0 0
5669467583 0 0 0
5669467596 0 0 0
5669467609 0 0 0
5669467622 1422 0 1
5669467635 2607 0 4
5669467648 474 0 1
5669467661 0 0 0
5669467674 0 0 0
5669467687 0 0 0
5669467700 0 0 0
5669467713 0 0 0
5669467726 0 0 0
5669467739 0 0 0
5669467752 0 0 0
5669467765 0 0 0
5669467778 0 0 0
5669467791 0 0 0
5669467804 0 0 0
5669467817 0 0 0
5669467830 0 0 0
5669467843 0 0 0
5669467856 0 0 0
5669467869 3 0 12
5669467882 17 0 44
5669467895 9 0 48
5669467908 4 0 3
